;Company;Symbol
2160;Rivernorth/Doubleline Strategic Opportunity Fund;OPP
2161;Oppenheimer Holdings;OPY
2162;Osisko Gold Royalties Ltd;OR
2163;Ormat Technologies;ORA
2164;Orange ADR;ORAN
2165;Orchid Island Capital Inc;ORC
2166;Oracle Corp;ORCL
2167;Old Republic International Corp;ORI
2168;Orion Group Holdings Inc;ORN
2169;Norbord Inc;OSB
2170;Overseas Shipholding Group Inc;OSG
2171;Oshkosh Truck Corp;OSK
2172;Oaktree Specialty Lending Corp;OSLE
2173;Outfront Media Inc;OUT
2174;Oxford Industries;OXM
2175;Occidental Petroleum Corp;OXY
2176;Och-Ziff Capital Management;OZM
2177;Pandora Media Inc;P
2178;Plains All American Pipeline LP;PAA
2179;Grupo Aeroportuario Del Pacifico;PAC
2180;Penske Automotive Group;PAG
2181;Plains Gp Holdings LP;PAGP
2182;Pagseguro Digital Ltd. Class A;PAGS
2183;Platform Specialty Products Corp;PAH
2184;Pacific American Income Shares;PAI
2185;Pampa Energia S.A.;PAM
2186;Palo Alto Networks Inc;PANW
2187;Par Technology Corp;PAR
2188;Par Petroleum Corp;PARR
2189;Verifone Systems;PAY
2190;Paycom Software Inc;PAYC
2191;Prosperity Bancshares;PB
2192;Pembina Pipeline Cor;PBA
2193;Prospect Capital Corp;PBB
2194;PBF Energy Inc;PBF
2195;PBF Logistics LP;PBFX
2196;Prestige Brand Holdings;PBH
2197;Pitney Bowes Inc;PBI
2198;Pitney Bowes Inc .6.70% Notes;PBI-B
2199;Petroleo Brasileiro S.A. Petrobras;PBR
2200;Petroleo Brasileiro S.A. Petrobras;PBR.A
2201;Permian Basin Royalty Trust;PBT
2202;Putnam High Income Bond Fund;PCF
2203;Pacific Gas & Electric Co;PCG
2204;Pimco Dynamic Credit Income Fun;PCI
2205;Pimco California Muni II;PCK
2206;Pimco Commercial Mortgage Securities;PCM
2207;Pimco Corporate;PCN
2208;Pimco California Muni;PCQ
2209;Pimco Dynamic Income Fund;PDI
2210;Piedmont Office Realty Trust;PDM
2211;Precision Drilling Corp;PDS
2212;John Hancock Premium Dividend Fund;PDT
2213;Parsley Energy;PE
2214;Pebblebrook Hotel Trust;PEB
2215;Pebblebrook Hotel Trust;PEB-C
2216;Pebblebrook Hotel Trust;PEB-D
2217;Public Service Enterprise Group Inc;PEG
2218;Pennsylvania Real Estate Investment;PEI
2219;Pennsylvania Real Estate Inves;PEI-B
2220;Pennsylvania Real Estate Investment Trust Red Pe;PEI-C
2221;Pennsylvania Real Estate Investment Trust Pfd;PEI-D
2222;Penumbra Inc;PEN
2223;Adams Natural Resources Fund Inc.;PEO
2224;Sandridge Permian Trust;PER
2225;Pioneer Energy Services Corp;PES
2226;Pinnacle Foods Inc;PF
2227;Flaherty & Crumrine Preferred Inc;PFD
2228;Pfizer Inc;PFE
2229;Performance Food Group Co;PFGC
2230;Cabco TR Jcp 7.625;PFH
2231;Prudential Financial Inflation-Linked;PFK
2232;Pimco Income Strategy Fund;PFL
2233;Pimco Income Strategy Fund II;PFN
2234;Flaherty & Crumrine Preferred Fund;PFO
2235;Provident Financial Services;PFS
2236;Pennymac Financial Services In;PFSI
2237;Procter & Gamble Company;PG
2238;Ply Gem Holdings Inc;PGEM
2239;Pengrowth Energy Corp;PGH
2240;Pimco Global Stocksplus & Income;PGP
2241;Progressive Corp;PGR
2242;Paramount Group Inc;PGRE
2243;Pgt Inc;PGTI
2244;Principal Real Estate Income F;PGZ
2245;Parker-Hannifin Corp;PH
2246;Pioneer Floating Rate Trust;PHD
2247;Koninklijke Philips Electronics;PHG
2248;Phh Corp;PHH
2249;Philippine Long Distance Telephone;PHI
2250;Pimco High;PHK
2251;Pultegroup;PHM
2252;Pioneer High Income Trust;PHT
2253;Panhandle Royalty Company;PHX
2254;Polaris Industries Inc;PII
2255;Putnam Master Intermediate Income;PIM
2256;Pier 1 Imports;PIR
2257;Merrill Lynch Depositor;PIY
2258;Piper Jaffray Companies;PJC
2259;Prudential Financial Inc;PJH
2260;Pjt Partners Inc Class A;PJT
2261;Park Hotels & Resorts Inc;PK
2262;Parker Drilling Company;PKD
2263;Park Electrochemical Corp;PKE
2264;Packaging Corporation of America;PKG
2265;Perkinelmer;PKI
2266;Pimco Income Opportunity Fund;PKO
2267;Posco ADR;PKX
2268;Prologis Inc;PLD
2269;Planet Fitness;PLNT
2270;Douglas Dynamics;PLOW
2271;Plantronics;PLT
2272;Philip Morris International Inc;PM
2273;Pimco Muni;PMF
2274;Pimco Muni II;PML
2275;Putnam Managed Muni Income Trust;PMM
2276;Putnam Muni Opportunities Trust;PMO
2277;Pennymac Mortgage Investment Trust;PMT
2278;Pennymac Mortgage Investment Trust;PMT-A
2279;Pennymac Mortgage Investment Trust Pfd;PMT-B
2280;Pimco Muni Income Fund III;PMX
2281;PNC Bank;PNC
2282;PNC Financial Services Group I;PNC-P
2283;The PNC Financial Services Gro;PNC-Q
2284;The PNC Financial Services Group;PNC.W
2285;Pimco New York Muni;PNF
2286;Pimco New York Muni II;PNI
2287;PNM Resources Inc;PNM
2288;Pentair Ltd;PNR
2289;Pinnacle West Capital Corp;PNW
2290;Polyone Corp;POL
2291;Portland General Electric Company;POR
2292;Post Holdings Inc;POST
2293;Ppdai Group Inc;PPDF
2294;PPG Industries;PPG
2295;PPL Corp;PPL
2296;VOYA Prime Rate Trust;PPR
2297;Putnam Premier Income Trust;PPT
2298;PPL Capital Funding Inc;PPX
2299;Petroquest Energy Inc;PQ
2300;Pq Group Holdings Inc;PQG
2301;Pro-Assurance Corp;PRA
2302;Partnerre Ltd;PRE-F
2303;Partnerre Ltd 6.50% Series G C;PRE-G
2304;Partnerre Ltd 7.25% Series H C;PRE-H
2305;Partnerre Ltd 5.875% Series I;PRE-I
2306;Perrigo Company;PRGO
2307;Prudential Financial Inc;PRH
2308;Primerica Inc;PRI
2309;Proto Labs Inc;PRLB
2310;Pros Holdings;PRO
2311;Party City Holdco Inc;PRTY
2312;Prudential Financial Inflation Retail;PRU
2313;Public Storage;PSA
2314;Public Storage 5.875%;PSA-A
2315;Public Storage;PSA-B
2316;Public Storage;PSA-C
2317;Public Storage;PSA-D
2318;Public Storage Prf;PSA-E
2319;Public Storage Depositary 5.15% Series F Pfd;PSA-F
2320;Public Storage Dep Shs Repstg 1/1000Th Cum Pfd B;PSA-G
2321;Public Storage;PSA-U
2322;Public Storage;PSA-V
2323;Public Storage;PSA-W
2324;Public Storage;PSA-X
2325;Public Storagedepositary Share;PSA-Y
2326;Public Storage;PSA-Z
2327;Business Parks;PSB
2328;PS Business Parks Inc;PSB-U
2329;PS Business Pks Inc Calif Dep;PSB-V
2330;PS Business Parks Inc;PSB-W
2331;PS Business Parks Inc Pfd;PSB-X
2332;PS Business Parks Inc Dep Shs Repstg 1/1000Th Pf;PSB-Y
2333;Cohen & Steers Preferred Fund;PSF
2334;Pearson Plc;PSO
2335;Pure Storage Inc;PSTG
2336;Phillips 66;PSX
2337;Phillips 66 Partners LP;PSXP
2338;Petrochina Company Ltd;PTR
2339;Pimco Corporate Opportunity Fund;PTY
2340;Prudential Public Limited Company;PUK
2341;Pru Plc Perp Sub Cap;PUK-A
2342;Prudential 6.75%;PUK.P
2343;Propetro Holding Corp;PUMP
2344;Pretium Res Inc;PVG
2345;Phillips-Van Heusen Corp;PVH
2346;Quanta Services;PWR
2347;Praxair;PX
2348;Pioneer Natural Resources Co;PXD
2349;Pimco New York Muni Income Fund III;PYN
2350;Pplus Trust;PYS
2351;Pplus Trust;PYT
2352;Pimco California Muni Income Fund III;PZC
2353;Petrobras Argentina S.A.;PZE
2354;Pzena Investment Management Inc;PZN
2355;Quality Care Properties Inc;QCP
2356;Qudian Inc ADR;QD
2357;Qep Resources;QEP
2358;Quintana Energy Services Inc.;QES
2359;Qiagen N.V.;QGEN
2360;Quorum Health Corp;QHC
2361;Restaurant Brands International;QSR
2362;Quantum Corp;QTM
2363;Qts Realty Trust Inc;QTS
2364;Q2 Holdings Inc;QTWO
2365;Quad Graphics Inc;QUAD
2366;Quotient Technology Inc;QUOT
2367;Ryder System;R
2368;Brookfield Real Assets Income Fund Inc;RA
2369;Ferrari N.V.;RACE
2370;Rite Aid Corp;RAD
2371;Rait Financial Trust;RAS
2372;Rait Financial TR Pf;RAS-A
2373;Rait Financial TR Pf;RAS-B
2374;Rait Fin TR Pfd C;RAS-C
2375;Ritchie Bros. Auctioneers Inc;RBA
2376;Regal-Beloit Corp;RBC
2377;Royal Bank Scotland Group Plc;RBS
2378;Royal Bank Scotland;RBS-S
2379;Rogers Communication;RCI
2380;Royal Caribbean Cruises Ltd;RCL
2381;Rcm Strategic Global Government Fund;RCS
2382;Rowan Companies;RDC
2383;Radian Group Inc;RDN
2384;Royal Dutch Shell Plc;RDS.A
2385;Royal Dutch Shell;RDS.B
2386;Dr. Reddy's Laboratories Ltd;RDY
2387;Everest Re Group;RE
2388;Regency Centers Corp;REG
2389;Relx Plc;RELX
2390;Resolute Energy Corp;REN
2391;Renren Inc;RENN
2392;Relx N.V.;RENX
2393;RPC Inc;RES
2394;Altisource Residential Corporat;RESI
2395;Revlon Inc;REV
2396;Rev Group Inc;REVG
2397;Rex American Resources Corp;REX
2398;Rexford Industrial Realty Inc;REX-A
2399;Rexford Industrial Realty Inc Pfd B;REX-B
2400;Rexford Industrial Realty Inc;REXR
2401;Regions Financial Corp;RF
2402;Regions Financial Corp;RF-A
2403;Regions Financial Corp;RF-B
2404;Cohen & Steers Total Return Realty Fund;RFI
2405;Resolute Forest Products Inc;RFP
2406;Rait Financial Trust;RFT
2407;Rait Financial Trust;RFTA
2408;Reinsurance Group of America Inc;RGA
2409;Regal Entertainment Group;RGC
2410;Sturm Ruger & Company;RGR
2411;Regis Corp;RGS
2412;Royce Global Value Trust Inc;RGT
2413;Restoration Hardware Holdings;RH
2414;Robert Half International Inc;RHI
2415;Gaylord Entertainment Company;RHP
2416;Red Hat Inc;RHT
2417;Transocean Inc;RIG
2418;Rio Tinto Plc;RIO
2419;Rivernorth Opportunities Fund;RIV
2420;Raymond James Financial;RJF
2421;Ralph Lauren Corp;RL
2422;Realogy Holdings Corp;RLGY
2423;Red Lion Hotels Corp;RLH
2424;Rli Corp;RLI
2425;Rlj Lodging Trust;RLJ
2426;Rlj Lodging Trust $1.95 Series A;RLJ-A
2427;Regional Managment Corp;RM
2428;Re/Max Holdings Inc;RMAX
2429;Resmed Inc;RMD
2430;Rice Midstream Partners LP;RMP
2431;Rivernorth Marketplace Lending Corp Term Pfd Ser;RMP.P
2432;Royce Micro-Cap Trust;RMT
2433;Ringcentral Inc;RNG
2434;Ranger Energy Services Inc Class A;RNGR
2435;Cohen & Steers REIT and Preferred;RNP
2436;Renaissancere Holdings Ltd;RNR
2437;Renaissancere 6.08 C;RNR-C
2438;Renaissancere Holdings Ltd;RNR-E
2439;Rogers Corp;ROG
2440;Rockwell Automation Inc;ROK
2441;Rollins Inc;ROL
2442;Roper Industries;ROP
2443;Pacific Coast Oil Trust;ROYT
2444;Retail Properties of America;RPAI
2445;RPM International Inc;RPM
2446;Ramco-Gershenson Properties Trust;RPT
2447;Ramco-Gershenson Properties Tru;RPT-D
2448;Cohen & Steers Quality Income Realty Fund Inc;RQI
2449;Range Resources Corp;RRC
2450;Donnelley [R.R.] & Sons Co;RRD
2451;Roadrunner Transportation Systems Inc;RRTS
2452;Reliance Steel & Aluminum Company;RS
2453;Republic Services;RSG
2454;Resource Capital;RSO
2455;Resource Capital Corp.8.25% Se;RSO-B
2456;Resource Capital Corp Preferre;RSO-C
2457;Rsp Permian Inc;RSPP
2458;Rosetta Stone;RST
2459;Rudolph Technologies;RTEC
2460;Raytheon Company;RTN
2461;The Rubicon Project Inc;RUBI
2462;Royce Value Trust;RVT
2463;Regalwood Global Energy;RWG.U
2464;Regalwood Global Energy Ws;RWG.W
2465;Regalwood Global Energy Ltd. Class A Ordinary Sh;RWGE
2466;Redwood Trust;RWT
2467;Rexnord Corp;RXN
2468;Rexnord Corp;RXN-A
2469;Royal Bank of Canada;RY
2470;Royal Bank of Canada;RY-T
2471;Rayonier Advanced Materials Inc Pfd. Series A;RYA-A
2472;Rayonier Advanced Materials Inc;RYAM
2473;Ryb Education Inc Aps;RYB
2474;Ryerson Holding Corp;RYI
2475;Rayonier Inc REIT;RYN
2476;Reinsurance Group of America I;RZA
2477;Reinsurance Group of America I;RZB
2478;Sprint Corp;S
2479;Seabridge Gold;SA
2480;Saratoga Investment Corp 6.75% Notes Due 2023;SAB
2481;Safety Income and Growth Inc;SAFE
2482;Sonic Automotive;SAH
2483;Science Applications Internatio;SAIC
2484;Sailpoint Technologies Holdings Inc;SAIL
2485;Scorpio Bulkers Inc;SALT
2486;Boston Beer Company;SAM
2487;Banco Santander;SAN
2488;Banco Santander S.A. 6.80% Non;SAN-A
2489;Santander Finance Preferred S.A.;SAN-B
2490;Banco Santander S.A. 6.50% Non;SAN-C
2491;Banco Santander Central Hispano;SAN-I
2492;SAP Ag;SAP
2493;Saratoga Investment Corp;SAR
2494;Spirit Airlines Inc;SAVE
2495;Safe Bulkers Inc;SB
2496;Safe Bulkers Inc;SB-C
2497;Safe Bulkers Inc;SB-D
2498;Scorpio Tankers Inc 8.25% Senior Notes Due 2019;SBBC
2499;Sibanye Gold Limited American D;SBGL
2500;Sally Beauty Holdings;SBH
2501;Western Asset Intermediate Fund Inc;SBI
2502;Scorpio Tankers Inc;SBNA
2503;Silverbow Resources Inc;SBOW
2504;Sabine Royalty Trust;SBR
2505;Cia De Saneamento Basico Do Estado;SBS
2506;Santander Consumer USA Holdings;SC
2507;Stellus Capital Investment 5.75% Notes Due 2022;SCA
2508;Southern Peru Copper Corp;SCCO
2509;Lmp Capital and Income Fund Inc;SCD
2510;Sce Trust II;SCE-G
2511;Sce Trust III 5.75%;SCE-H
2512;Sce Trust IV;SCE-J
2513;Scr TR V Fxd/Fltg Rate;SCE-K
2514;Sce Trust Vi TR Pref Secs;SCE-L
2515;Scana Corp;SCG
2516;Charles Schwab Corp Pref Share;SCH-C
2517;Charles Schwab Corp Dep Pfd.;SCH-D
2518;The Charles Schwab Corp;SCHW
2519;Service Corporation International;SCI
2520;Stepan Company;SCL
2521;Stellus Capital Investment Cor;SCM
2522;Steelcase Inc;SCS
2523;L.S. Starrett Company;SCX
2524;Sandridge Energy Inc;SD
2525;Seadrill Partners Llc;SDLP
2526;Sandridge Mississippian Trust;SDR
2527;Seadrill Ltd;SDRL
2528;Sandridge Mississippian Trust I;SDT
2529;Sea Limited ADR;SE
2530;Seaworld Entertainment Inc Co;SEAS
2531;Sealed Air Corp;SEE
2532;Select Medical Holdings Corp;SEM
2533;Semgroup Corp;SEMG
2534;Sendgrid Inc;SEND
2535;Spectra Energy Partners LP;SEP
2536;Servicemaster Global Holdings I;SERV
2537;Stifel Financial Corp;SF
2538;Stifel Financial Corp;SF-A
2539;Stifel Financial Corporation 5.20% Senior Notes;SFB
2540;Safeguard Scientifics;SFE
2541;Ship Finance International;SFL
2542;Smart;SFS
2543;Soufun Holdings;SFUN
2544;Singapore Fund;SGF
2545;Star Gas Partners LP;SGU
2546;Stone Energy Corp;SGY
2547;Selective Insurance Group Inc;SGZA
2548;Shake Shack Inc;SHAK
2549;Shinhan Financial Group Co Ltd;SHG
2550;Sinopec Shangai Petrochemical Company Ltd;SHI
2551;Shell Midstream Partners LP;SHLX
2552;Sunstone Hotel Investors;SHO
2553;Sunstone Hotel Investors Inc;SHO-E
2554;Sunstone Hotel Investors Inc;SHO-F
2555;Shopify Inc;SHOP
2556;Sherwin-Williams Company;SHW
2557;Companhia Siderurgica Nacional;SID
2558;Signet Jewelers Ltd;SIG
2559;Siteone Landscape Supply;SITE
2560;Six Flags Entertainment Corp;SIX
2561;South Jersey Industries;SJI
2562;J.M. Smucker Company;SJM
2563;Shaw Communications Inc;SJR
2564;San Juan Basin Royalty Trust;SJT
2565;SJW Corp;SJW
2566;Sk Telecom Corp;SKM
2567;Tanger Factory Outlet Centers;SKT
2568;Skechers U.S.A.;SKX
2569;Schlumberger N.V.;SLB
2570;U.S. Silica Holdings Inc;SLCA
2571;Sutherland Asset Management Corp MD;SLD
2572;Sutherland Asset Management Corporation 7.00% Co;SLDA
2573;Sun Life Financial Inc;SLF
2574;SL Green Realty Corp;SLG
2575;SL Green Realty Corp;SLG-I
2576;Scorpio Bulkers Inc 7.50% Seni;SLTB
2577;Sm Energy Company;SM
2578;Sumitomo Mitsui Financial Group Inc;SMFG
2579;Scotts Miracle-Gro Company;SMG
2580;Seacor Marine Holdings Inc;SMHI
2581;Semiconductor Manufacturing International;SMI
2582;Summit Midstream Partners LP;SMLP
2583;Salient Midstream & MLP Fund;SMM
2584;Standard Motor Products;SMP
2585;Sanchez Energy Corp;SN
2586;Snap-On Inc;SNA
2587;Snap Inc;SNAP
2588;Schneider National Inc;SNDR
2589;Sony Corp;SNE
2590;Smith & Nephew Snats;SNN
2591;China Petroleum & Chemical Corp;SNP
2592;New Senior Investment Group Inc;SNR
2593;Synovus Financial Corp;SNV
2594;Synovus Financial Corp Fixed-;SNV-C
2595;Synnex Corp;SNX
2596;Sanofi-Aventis S.A.;SNY
2597;Southern Company;SO
2598;Sogou Inc;SOGO
2599;Solaris Oilfield Infrastructure Inc Class A;SOI
2600;The Southern Co. Series;SOJA
2601;Southern Co;SOJB
2602;Southern Company Series 2017B 5.25% Junior Subor;SOJC
2603;Renesola Ltd;SOL
2604;Sonoco Products Company;SON
2605;Source Capital;SOR
2606;Sovereign Banc Dep S;SOV-C
2607;Sparton Corp;SPA
2608;Spectrum Brands Holdings;SPB
2609;Special Opportunities Fund Inc;SPE
2610;Special Opportunities 3.5% Conv. Pfd. Series B;SPE-B
2611;Simon Property Group;SPG
2612;Simon Prop Grp Pfd J;SPG-J
2613;S&P Global Inc;SPGI
2614;Suburban Propane Partners LP;SPH
2615;Steel Partners Holdings LP 6.0% Series A;SPL-A
2616;Steel Partners Hldgs;SPLP
2617;Superior Energy Services;SPN
2618;Spirit Aerosystems Holdings;SPR
2619;SPX Corp;SPXC
2620;Nuveen Equity Premium and Growth Fund;SPXX
2621;Square;SQ
2622;Sociedad Quimica Y Minera S.A.;SQM
2623;Sequans Communications S A;SQNS
2624;Spire Inc;SR
2625;Spirit Realty Capital Inc;SRC
2626;Spirit Realty Capital Inc Pfd Ser A;SRC-A
2627;Sempra Energy;SRE
2628;Sempra Energy Pfd Conv Ser A;SRE-A
2629;The Cushing Royalty & Income Fund;SRF
2630;Seritage Growth Properties Cla;SRG
2631;Seritage Growth Properties 7.00% Cum Red Pfd Ser;SRG-A
2632;Stoneridge Inc;SRI
2633;Sprague Resources LP;SRLP
2634;Startek Inc;SRT
2635;The Cushing MLP Total Return Fund;SRV
2636;Simpson Manufacturing Company;SSD
2637;Stage Stores;SSI
2638;Sasol Ltd;SSL
2639;E.W. Scripps Company;SSP
2640;Shutterstock Inc;SSTK
2641;Seaspan Corp;SSW
2642;Seaspan Corp;SSW-D
2643;Seaspan Corp;SSW-E
2644;Seaspan Corp;SSW-G
2645;Seaspan Corp;SSW-H
2646;Seaspan Corporation 7.125% Notes Due 2027;SSWA
2647;Seaspan Corp;SSWN
2648;Sensata Technologies Holding N.V.;ST
2649;Stag Industrial Inc Cum Pfd S;STA-B
2650;Stag Industrial Inc Prf C;STA-C
2651;Istar Financial Inc Preferred;STA-D
2652;Istar Financial Inc Preferred;STA-G
2653;Istar Financial Inc Preferred;STA-I
2654;STI Inc;STAG
2655;Istar Financial Inc;STAR
2656;Extended Stay America Inc;STAY
2657;Stewart Information Services Corp;STC
2658;Steris Corp;STE
2659;Suntrust Banks;STI
2660;Suntrust Bks Dep Sh;STI-A
2661;Suntrust Banks Inc Series E;STI-E
2662;Suntrust Banks Inc Class A;STI.A
2663;Suntrust Banks Inc Class B;STI.B
2664;Columbia Seligman Premium Technology;STK
2665;Sterling Bancorp;STL
2666;Sterling Bancorp Series A;STL-A
2667;Stmicroelectronics N.V.;STM
2668;Stantec Inc;STN
2669;Scorpio Tankers Inc;STNG
2670;Statoil ASA;STO
2671;Stonemor Partners LP;STON
2672;Store Capital Corpstore Capital;STOR
2673;State Street Corp;STT
2674;State Street Corporation Dep Sh;STT-C
2675;State Street Corporation Serie;STT-D
2676;State Street Corporation Depos;STT-E
2677;State Street Corp;STT-G
2678;Starwood Property Trust;STWD
2679;Constellation Brands Inc;STZ
2680;Constellation Brd B;STZ.B
2681;Suncor Energy Inc;SU
2682;Sun Communities;SUI
2683;Summit Materials Inc;SUM
2684;Sunoco LP;SUN
2685;Superior Industries International;SUP
2686;Grupo Supervielle S.A.;SUPV
2687;Supervalu Inc;SVU
2688;Switch Inc;SWCH
2689;Stanley Black & Decker Inc;SWJ
2690;Stanley Black & Decker Inc;SWK
2691;Schweitzer-Mauduit International;SWM
2692;Southwestern Energy Company;SWN
2693;Stanley Black & Decker Inc;SWP
2694;Southwest Gas Corp;SWX
2695;Swiss Helvetia Fund;SWZ
2696;Suncoke Energy Inc;SXC
2697;Suncoke Energy Partners LP;SXCP
2698;Southcross Energy Partners L;SXE
2699;Standex International Corp;SXI
2700;Sensient Technologies Corp;SXT
2701;Synchrony Financial;SYF
2702;Stryker Corp;SYK
2703;Systemax Inc;SYX
2704;Sysco Corp;SYY
2705;The Cushing Renaissance Fund;SZC
2706;AT&T Inc;T
2707;Transalta Corp;TAC
2708;Tahoe Res Inc;TAHO
2709;Tal Education Group;TAL
2710;Molson Coors Brewing Company;TAP
2711;Molson Coors Brewing Company;TAP.A
2712;Taro Pharm Inds;TARO
2713;AT&T Inc 5.350% Global Notes Due 2066;TBB
2714;Trueblue Inc;TBI
2715;Triangle Capital Corp;TCAP
2716;Triangle Capital Corp;TCCA
2717;Triangle Capital Corp;TCCB
2718;TCF Financial Corp;TCF
2719;TCF Financial Corp;TCF-C
2720;TCF Financial Corp;TCF-D
2721;TCF Financial Corp;TCF.W
2722;Transcontinental Realty Investors;TCI
2723;Taubman Centers;TCO
2724;Taubman Centers Inc Preferred;TCO-J
2725;Taubman Centers Inc;TCO-K
2726;TCP Pipelines;TCP
2727;THL Credit Inc;TCRX
2728;THL Credit Inc;TCRZ
2729;The Container Store Group Inc;TCS
2730;Toronto Dominion Bank;TD
2731;Telephone and Data Systems Inc;TDA
2732;Teradata Corp;TDC
2733;Telephone and Data Systems;TDE
2734;Templeton Dragon Fund;TDF
2735;Transdigm Group Inc;TDG
2736;Telephone and Data Systems;TDI
2737;Telephone and Data Systems Inc;TDJ
2738;Teladoc Inc;TDOC
2739;Telephone and Data Systems;TDS
2740;Tidewater Inc;TDW
2741;Tidewater Inc Series A Warrants;TDW.A
2742;Tidewater Inc Series B Warrants;TDW.B
2743;Teledyne Technologies Inc;TDY
2744;Teck Resources Ltd;TECK
2745;Telefonica S.A.;TEF
2746;Tallgrass Energy Gp LP;TEGP
2747;Templeton Emerging Markets;TEI
2748;Te Connectivity Ltd;TEL
2749;Tenneco Automotive;TEN
2750;Telecom Argentina Stet - France Telecom S.A.;TEO
2751;Tallgrass Energy Partners LP;TEP
2752;Teradyne Inc;TER
2753;Teva Pharmaceutical Industries Ltd;TEVA
2754;Terex Corp;TEX
2755;Teleflex Inc;TFX
2756;Tredegar Corp;TG
2757;Textainer Group Holdings;TGH
2758;Triumph Group;TGI
2759;Tegna Inc;TGNA
2760;Teekay Lng Partners LP;TGP
2761;Teekay Lng Partners LP Pref Share;TGP-A
2762;Teekay Lng Partners LP Perp Pfd Unit Ser B Fixed;TGP-B
2763;Transportadora De Gas Sa Ord B;TGS
2764;Target Corp;TGT
2765;Tenet Healthcare Corp;THC
2766;The Hanover Insurance Group;THG
2767;The Hanover Insurance Group I;THGA
2768;Thor Industries;THO
2769;Tekla Healthcare Opportunities;THQ
2770;Thermon Group Holdings Inc;THR
2771;Treehouse Foods;THS
2772;Tekla World Healthcare Fund;THW
2773;Telecom Italia S.P.A.;TI
2774;Telecom Italia S.P.A.;TI.A
2775;Tier REIT;TIER
2776;Tiffany & Co;TIF
2777;Team Inc;TISI
2778;TJX Companies;TJX
2779;Teekay Shipping Corp;TK
2780;Turkcell Iletisim Hizmetleri As;TKC
2781;Timken Company;TKR
2782;Lmp Corporate Loan Fund Inc;TLI
2783;P.T. Telekomunikasi Indonesia Tbk;TLK
2784;Transmontaigne Partners LP;TLP
2785;Telaria Inc;TLRA
2786;Tailored Brands Inc;TLRD
2787;Tilly's Inc;TLYS
2788;Toyota Motor Corp Ltd Ord;TM
2789;Taylor Morrison Home Corporatio;TMHC
2790;Torchmark Corp;TMK
2791;Torchmark Corporation 6.125% Ju;TMK-C
2792;Thermo Fisher Scientific Inc;TMO
2793;Timken Steel Corp;TMST
2794;Tennant Company;TNC
2795;Trinet Group Inc;TNET
2796;Terra Nitrogen Company LP;TNH
2797;Teekay Tankers Ltd;TNK
2798;Tsakos Energy Navigation Ltd;TNP
2799;Tsakos Energy Navigation Limit;TNP-B
2800;Tsakos Energy Navigation Limit;TNP-C
2801;Tsakos Energy Navigation Limit;TNP-D
2802;Tsakos Energy Navigation Ltd;TNP-E
2803;Toll Brothers Inc;TOL
2804;Teekay Offshore Partners LP;TOO
2805;Teekay Offshore Partners LP;TOO-A
2806;Teekay Offshore Partners LP;TOO-B
2807;Teekay Offshore Partners LP 8.875% Cum Red Perp;TOO-E
2808;Totalfinaelf S.A.;TOT
2809;Tower International;TOWR
2810;Turning Point Brands;TPB
2811;Tutor Perini Corp;TPC
2812;Tpg Pace Energy Holdings Corp;TPG.E
2813;Tpg Pace Energy Holdings Corp Warrant;TPG.F
2814;Tpg Pace Holdings Corp;TPG.H
2815;Tpg Pace Holdings Corp Warrants;TPG.I
2816;Tpg Pace Energy Holdings Corp Class A;TPGE
2817;Tpg Pace Holdings Corp Class A Ordinary Shares;TPGH
2818;Tri Pointe Homes Inc;TPH
2819;Texas Pacific Land Trust;TPL
2820;Tapestry Inc;TPR
2821;Third Point Reinsurance Ltd Co;TPRE
2822;Triplepoint Venture Growth Bdc;TPVG
2823;Triplepoint Venture Growth Bdc Corp 5.75% Notes;TPVY
2824;Tempur-Pedic International Inc;TPX
2825;Tortoise Power and Energy;TPZ
2826;Tootsie Roll Industries;TR
2827;Tejon Ranch Company;TRC
2828;Tribune Media Corp;TRCO
2829;Trecora Resources;TREC
2830;Trex Company;TREX
2831;Targa Resources;TRGP
2832;Thomson Reuters Corp;TRI
2833;Speedway Motorsports;TRK
2834;Trinity Industries;TRN
2835;Terreno Realty Corp;TRNO
2836;Tronox Inc;TROX
2837;Transcananda Pipelines;TRP
2838;Turquoise Hill Resources Ltd;TRQ
2839;Triton International Ltd;TRTN
2840;Tpg Re Finance Trust Inc;TRTX
2841;Transunion;TRU
2842;The Travelers Companies Inc;TRV
2843;Tenaris S.A.;TS
2844;Trinseo S.A.;TSE
2845;Tcw Strategic;TSI
2846;THL Credit Senior Loan Fund;TSLF
2847;Tpg Specialty Lending Inc;TSLX
2848;Taiwan Semiconductor Manufacturing;TSM
2849;Tyson Foods;TSN
2850;Townsquare Media Llc;TSQ
2851;Total System Services;TSS
2852;Tim Participacoes S.A.;TSU
2853;Toro Company;TTC
2854;Tetra Technologies;TTI
2855;Tata Motors Ltd;TTM
2856;Tortoise Pipeline & Energy Fund;TTP
2857;Telus Corp Non Voting Shares;TU
2858;Tupperware Corp;TUP
2859;Grupo Televisa S.A.;TV
2860;Tennessee Valley Authority;TVC
2861;Tennessee Valley Authority;TVE
2862;Travelport Worldwide Ltd;TVPT
2863;Titan International;TWI
2864;Twilio;TWLO
2865;Taiwan Fund;TWN
2866;Two Harbors Investments Corp;TWO
2867;Two Harbors Investment Corp;TWO-A
2868;Two Harbors Investment Corp;TWO-B
