;Company;Symbol
1747;Ishares US Smallcap Multifactor ETF;SMLF
1748;Direxion Smallcap Bull;SMLL
1749;SSGA US Smallcap Low Vol Index SPDR;SMLV
1750;Ishares Trust;SMMD
1751;Short-Term Muni Bond Strgy ETF Pimco;SMMU
1752;Ishares Min Vol USA Smallcap ETF;SMMV
1753;Ultrashort Basic Materials Proshares;SMN
1754;Sierra Metals Inc;SMTS
1755;Sanchez Midstream Partners LP;SNMP
1756;G-X Fertilizers/Potash ETF;SOIL
1757;Cambria Sovereign High Yield Bo;SOVB
1758;Semiconductor Bull 3X Direxion;SOXL
1759;Semiconductor Bear 3X Direxion;SOXS
1760;Teucrium Soybean;SOYB
1761;SPDR Aggregate Bond Portfolio ETF;SPAB
1762;Direxion S&P 500 Bear 1X;SPDN
1763;Aam S&P 500 High Dividend Value ETF;SPDV
1764;SPDR World Ex-US Portfolio ETF;SPDW
1765;SPDR Emerging Markets Portfolio ETF;SPEM
1766;G-X Superincome Preferred ETF;SPFF
1767;S&P 500 High Beta Powershares;SPHB
1768;S&P 500 Hi Div Low Vol PS;SPHD
1769;S&P 500 High Qlty Powershares;SPHQ
1770;SPDR Intermediate Term Corporate Bond Portfolio;SPIB
1771;SPDR Long Term Corporate Bond Portfolio ETF;SPLB
1772;SPDR Large Cap Portfolio ETF;SPLG
1773;S&P 500 Low Vol Powershares;SPLV
1774;Etracs Mt Reset 2X S&P 500 TR ETN;SPLX
1775;SPDR Mid Cap Portfolio ETF;SPMD
1776;S&P 500 Momentum Portfolio PS;SPMO
1777;Powershares S&P 500 Minimum Variance Portfolio;SPMV
1778;Sprott Physical Platinum and Palladium;SPPP
1779;SPDR Short Term Corporate Bond Portfolio ETF;SPSB
1780;SPDR Small Cap Portfolio ETF;SPSM
1781;SPDR Long Term Treasury Portfolio ETF;SPTL
1782;SPDR Total Stock Market Portfolio ETF;SPTM
1783;SPDR Short Term Treasury Portfolio ETF;SPTS
1784;Global Spin-Off Vaneck;SPUN
1785;Direxion S&P 500 Bull 2X;SPUU
1786;S&P 500 Value Momentum Portfolio PS;SPVM
1787;S&P 500 Value Portfolio PS;SPVU
1788;S&P 500 Ex-Energy Proshares;SPXE
1789;Velocity Vol Hedge;SPXH
1790;Direxion S&P 500 Bull 3X;SPXL
1791;S&P 500 Ex-Financials Proshares;SPXN
1792;Direxion S&P 500 Bear 3X;SPXS
1793;S&P 500 Ex-Technology Proshares;SPXT
1794;Ultrapro Short S&P 500 Proshares;SPXU
1795;S&P 500 Ex-Health Care Proshares;SPXV
1796;S&P 500 SPDR;SPY
1797;S&P 500 Buyback ETF SPDR;SPYB
1798;SPDR S&P 500 High Dividend Portfolio ETF;SPYD
1799;SPDR S&P 500 Growth Portfolio ETF;SPYG
1800;SPDR S&P 500 Value Portfolio ETF;SPYV
1801;S&P 500 Ex-Fossil Fuel ETF SPDR;SPYX
1802;Src Energy Inc;SRCI
1803;Blackstone Gso Senior Loan SPDR;SRLN
1804;Ultrashort Real Estate Proshares;SRS
1805;Ultrapro Short Russell 2000 Proshares;SRTY
1806;Ultrashort Semiconductors Proshares;SSG
1807;Ultra S&P 500 Proshares;SSO
1808;Sunlink Health Systems;SSY
1809;0-5 Year TIPS Bond Ishares;STIP
1810;Short Duration TR Tactical ETF SPDR;STOT
1811;1-5 Year US TIPS Index ETF Pimco;STPZ
1812;Straight Path Communications In;STRP
1813;S&P S/T National Muni Bond Ishares;SUB
1814;Ishares Trust;SUSA
1815;Silvercorp Metals Inc;SVM
1816;Servotronics Inc;SVT
1817;VIX Short-Term Fut Short Proshares;SVXY
1818;MFS Core Equity ETF SPDR;SYE
1819;MFS Growth Equity ETF SPDR;SYG
1820;Cambria Shareholder Yield ETF;SYLD
1821;Synthetic Biologics Inc;SYN
1822;MFS Value Equity ETF SPDR;SYV
1823;Ultrashort Consumer Goods Proshares;SZK
1824;DB Crude Oil -1X ETN Powershares;SZO
1825;Teucrium Agricultural;TAGS
1826;Cambria Tail Risk ETF;TAIL
1827;Solar ETF Guggenheim;TAN
1828;China Real Estate Guggenheim;TAO
1829;Transatlantic Petroleum Ltd;TAT
1830;U.S. Tax Reform Fund;TAXR
1831;20+ Year Short Treasury Proshares;TBF
1832;Managed Portfolio Series Tortoise Water Fund;TBLU
1833;Ultrashort 20+ Year Treasury Proshares;TBT
1834;7-10 Year Short Treasury Proshares;TBX
1835;Ishares Technology Multifactor;TCHF
1836;Premise Capital Frontier Advantage Dvsfd Tct ETF;TCTL
1837;Iboxx 5Yr Target Dur TIPS ETF Flexshares;TDTF
1838;Iboxx 3Yr Target Dur TIPS ETF Flexshares;TDTT
1839;Technology Bull 3X Direxion;TECL
1840;Technology Bear 3X Direxion;TECS
1841;Equitycompass Tactical Risk Manager ETF;TERM
1842;Industry Exposure & Fin Srvs ETF;TETF
1843;Pareteum Corp;TEUM
1844;Muni Bond ETF SPDR;TFI
1845;Treasury Floating Rate Ishares;TFLO
1846;Taseko Mines Ltd;TGB
1847;Tengasco Inc;TGC
1848;Thailand Index MSCI Ishares;THD
1849;International Tower Hill Mines Ltd;THM
1850;Tel-Instrument Electronics;TIK
1851;Mstar US Mkt Factors Tilt ETF Flexshares;TILT
1852;TIPS Bond Ishares;TIP
1853;Barclays 1-10 Year TIPS SPDR;TIPX
1854;Broad U.S. TIPS Index ETF Pimco;TIPZ
1855;Orchids Paper Products Company;TIS
1856;Takung Art Co. Ltd;TKAT
1857;Flexshares Dm Ex-US Factor Tilt Index Fund;TLDH
1858;Flexshares EM Factor Tilt Index Fund;TLEH
1859;10-20 Year Treasury Bd Ishares;TLH
1860;Flexshares Dev Mkt Ex-US Factor Tilt Index Fund;TLTD
1861;Flexshares EM Factor Tilt Index Fund;TLTE
1862;20+ Year Trsy Bull 3X Direxion;TMF
1863;Motley Fool 100 Index ETF ETF;TMFC
1864;Tompkinstrustco;TMP
1865;Trilogy Metals Inc;TMQ
1866;20+ Year Trsy Bear 3X Direxion;TMV
1867;Smallcap Bull 3X Direxion;TNA
1868;Kokusai Index MSCI Ishares;TOK
1869;DJ Brookfield Global Proshares;TOLZ
1870;Total Return Tactical ETF SPDR;TOTL
1871;Trinity Pl Hldgs Inc;TPHS
1872;Direxion Daily Transportation Bull 3X Shares;TPOR
1873;Tortoise North Amer Pipeline Fund;TPYP
1874;Velocity Tail Risk Hedged;TRSK
1875;Trio-Tech International;TRT
1876;Tanzanian Royalty Exploration Corp;TRX
1877;Transenterix Inc;TRXC
1878;Trimtabs Float Shrink ETF;TTAC
1879;Trimtabs ETF Trust ETF;TTAI
1880;Advisorshares Wilshire Buyback ETF;TTFS
1881;Ultrapro Short 20+ Year Trsy Proshares;TTT
1882;1-3 Year US Treasury Index ETF Pimco;TUZ
1883;Ultrashort Russell 2000 Proshares;TWM
1884;20+ Year Trsy Bear 1X Direxion;TYBS
1885;7-10 Year Treasury Bull 3X Direxion;TYD
1886;7-10 Year Treasury Bear -1X Direxion;TYNS
1887;7-10 Year Treasury Bear -3X Direxion;TYO
1888;Smallcap Bear 3X Direxion;TZA
1889;CMCI Agriculture TR ETN UBS E-Tracs;UAG
1890;U S Antimony Corp;UAMY
1891;Citigroup Global Markets Holdings Inc;UAUD
1892;CMCI Livestock TR ETN UBS E-Tracs;UBC
1893;CMCI Gold TR ETN UBS E-Tracs;UBG
1894;CMCI Industrial Metals TR ETN UBS E-Tracs;UBM
1895;CMCI Energy TR ETN UBS E-Tracs;UBN
1896;Ultra MSCI Brazil Proshares;UBR
1897;CS Axelatrader 3X Long Brent Crude Oil ETN;UBRT
1898;Ultra 20+ Year Treasury Proshares;UBT
1899;Ultra Consumer Services Proshares;UCC
1900;Citigroup Global Markets Holdings Inc;UCHF
1901;CMCI TR ETN UBS E-Tracs;UCI
1902;Etracs UBS Bberg Constant Maturity ETN;UCIB
1903;Ultra DJ-UBS Crude Oil Proshares;UCO
1904;DB US Dollar Bearish Powershares;UDN
1905;Ultrapro DOW 30 Proshares;UDOW
1906;Uranium Energy;UEC
1907;Citigroup Global Markets Holdings Inc;UEUR
1908;Usaa MSCI EM Value Momentum Blend Index ETF;UEVM
1909;Unique Fabricating Inc;UFAB
1910;US Gasoline;UGA
1911;Natural Gas 3X Long ETN Velocityshares;UGAZ
1912;Citigroup Global Markets Holdings Inc;UGBP
1913;Ultra Consumer Goods Proshares;UGE
1914;Ultra Gold Proshares;UGL
1915;US Heating Oil;UHN
1916;Usaa Core Intermediate-Term Bond ETF;UITB
1917;Usaa MSCI Intl Value Momentum Blend Index ETF;UIVM
1918;Ultra High Yield Proshares;UJB
1919;Citigroup Global Markets Holdings Inc;UJPY
1920;Citigroup Global Markets Holdings Inc Velocitysh;ULBR
1921;Ultra Euro Proshares;ULE
1922;SSGA Ultra Short Term Bond SPDR;ULST
1923;Usaa MSCI USA Value Momentum Blend Index ETF;ULVM
1924;Ultrapro Midcap 400 Proshares;UMDD
1925;US Natural Gas Fund;UNG
1926;US 12 Month Natural Gas;UNL
1927;Ultrapro S&P 500 Proshares;UPRO
1928;Ultra FTSE Europe Proshares;UPV
1929;Ultra Utilities Proshares;UPW
1930;Uqm Technologies Inc;UQM
1931;G-X Uranium ETF;URA
1932;Ultra Real Estate Proshares;URE
1933;Ur Energy Inc;URG
1934;Euro 2X ETN Vaneck;URR
1935;World Index MSCI Ishares;URTH
1936;Ultrapro Russell 2000 Proshares;URTY
1937;US Agriculture Index;USAG
1938;American Energy Independence ETF;USAI
1939;Americas Silver Corp;USAS
1940;US Commodity Index;USCI
1941;Ultra Semiconductors Proshares;USD
1942;Wisdomtree USD Bullish Fund;USDU
1943;Horizons Cadence Hedged US Dividend Yield ETF;USDY
1944;Powershares Russell 1000 Enhanced Equal Weight P;USEQ
1945;Wisdomtree Floating Rate Treasury Fund;USFR
1946;Ishares Broad USD High Yield Corporate Bond ETF;USHY
1947;US 12 Month Oil;USL
1948;Wisdomtree U.S. Multifactor Fund;USMF
1949;US Min Vol MSCI Ishares;USMV
1950;US Oil Fund;USO
1951;United States 3X Short Oil Fund;USOD
1952;United States 3X Oil Fund;USOU
1953;Ishares Core US REIT ETF;USRT
1954;Ultra 7-10 Year Treasury Proshares;UST
1955;Usaa Core Short-Term Bond ETF;USTB
1956;CMCI Silver TR ETN UBS E-Tracs;USV
1957;Usaa MSCI USA Small Cap Value Momentum Blend Ind;USVM
1958;Reaves Utilities ETF;UTES
1959;Reaves Utility;UTG
1960;Ishares Utilities Multifactor;UTLF
1961;Direxion Daily Utilities Bull 3X Shares;UTSL
1962;DB US Dollar Bullish Powershares;UUP
1963;Universal Security Instruments;UUU
1964;Energy Fuels Inc Warrants;UUU.W
1965;Energy Fuels Inc;UUUU
1966;Ultra VIX Short-Term Fut Proshares;UVXY
1967;Ultra Russell 2000 Proshares;UWM
1968;Nevada Gold & Casinos;UWN
1969;Velocity 3X Long Crude Oil;UWT
1970;Ultra Industrials Proshares;UXI
1971;Ultra Financials Proshares;UYG
1972;Ultra Basic Materials Proshares;UYM
1973;American Century Stoxx U.S. Quality Value ETF;VALQ
1974;Cambria ETF Trust Cambria Value;VAMO
1975;Materials ETF Vanguard;VAW
1976;Smallcap ETF Vanguard;VB
1977;Smallcap Growth ETF Vanguard;VBK
1978;Vident Core U.S. Bond Strategy Fund;VBND
1979;Smallcap Value ETF Vanguard;VBR
1980;Delaware Colorado Muni Income Fund Inc;VCF
1981;Consumer Disc ETF Vanguard;VCR
1982;Consumer Staples ETF Vanguard;VDC
1983;Energy ETF Vanguard;VDE
1984;FTSE Developed Markets Vanguard;VEA
1985;Advisorshares Star Global Buy-Write ETF;VEGA
1986;Global Agriculture Prod MSCI Ishares;VEGI
1987;Virtus Enhanced Short U.S. Equity ETF;VESH
1988;FTSE All-World Ex-US ETF Vanguard;VEU
1989;Financial ETF Vanguard;VFH
1990;Delaware Florida Insured Muni;VFL
1991;Vanguard U.S. Liquidity Factor ETF;VFLQ
1992;Vanguard U.S. Multifactor ETF;VFMF
1993;Vanguard U.S. Momentum Factor ETF;VFMO
1994;Vanguard U.S. Minimum Volatility ETF;VFMV
1995;Vanguard U.S. Quality Factor ETF;VFQY
1996;Vanguard Wellington Fund ETF;VFVA
1997;Virtus Wmc Global Factor Opportunities ETF;VGFO
1998;Europe ETF FTSE Vanguard;VGK
1999;Information Technology ETF Vanguard;VGT
2000;Vista Gold Corp;VGZ
2001;Virnetx Holding Corp;VHC
2002;Healthcare ETF Vanguard;VHT
2003;Vident Intl Equity Fund;VIDI
2004;Dividend Appreciation ETF Vanguard;VIG
2005;Vicon Industries Inc;VII
2006;S&P Smallcap 600 Growth Vanguard;VIOG
2007;S&P Smallcap 600 Index Vanguard;VIOO
2008;S&P Smallcap 600 Value Vanguard;VIOV
2009;Industrials ETF Vanguard;VIS
2010;Volt Information Services Inc;VISI
2011;VIX Mid-Term Futures Proshares;VIXM
2012;VIX Short-Term Futures Proshares;VIXY
2013;Invesco Advantage Muni Income Trust II;VKI
2014;S&P 1500 Value Tilt ETF SPDR;VLU
2015;USA Value Factor Ishares ETF;VLUE
2016;Rex Volmaxx Long VIX Weekly Futures;VMAX
2017;Rex Volmaxx Inverse VIX Weekly;VMIN
2018;Delaware Minnesota Muni II;VMM
2019;Alpha Architect Value Momentum Trend ETF;VMOT
2020;Janus Short Duration Income ETF;VNLA
2021;Vietnam Vaneck ETF;VNM
2022;Vanguard Real Estate ETF;VNQ
2023;Volitionrx Ltd;VNRX
2024;Midcap ETF Vanguard;VO
2025;Midcap Value ETF Vanguard;VOE
2026;S&P 500 ETF Vanguard;VOO
2027;S&P 500 Growth ETF Vanguard;VOOG
2028;S&P 500 Value ETF Vanguard;VOOV
2029;Midcap Growth ETF Vanguard;VOT
2030;Telecom Services ETF Vanguard;VOX
2031;Pacific ETF FTSE Vanguard;VPL
2032;Utilities ETF Vanguard;VPU
2033;S&P 500 Dynamic Veqtor ETN Barclays;VQT
2034;Variable Rate Preferred Portfolio PS;VRP
2035;Volshares Large Cap ETF;VSL
2036;FTSE All-World Ex-US Smcp Idx ETF Vanguard;VSS
2037;Total World Stock Index ETF Vanguard;VT
2038;Tax-Exempt Bond Vanguard;VTEB
2039;Total Stock Market ETF Vanguard;VTI
2040;Value ETF Vanguard;VTV
2041;Growth ETF Vanguard;VUG
2042;Vident Core US Equity;VUSE
2043;Largecap ETF Vanguard;VV
2044;Emrg Mkts ETF MSCI Vanguard;VWO
2045;Extended Market Index ETF Vanguard;VXF
2046;VIX Short-Term Futures ETN Ipath;VXX
2047;Ipath S&P 500 VIX Short-Term Futures ETN;VXXB
2048;VIX Mid-Term Futures ETN Ipath;VXZ
2049;Ipath S&P 500 VIX Mid-Term Futures ETN;VXZB
2050;High Dividend Yld Indx ETF Vanguard;VYM
2051;Wisdomtree Balanced Income Fund;WBAL
2052;WBI Smg Growth Shares;WBIA
2053;WBI Smg Value Shares;WBIB
2054;WBI Smg Yield Shares;WBIC
2055;WBI Smg Select Shares;WBID
2056;WBI Largecap Growth Shares;WBIE
2057;WBI Largecap Value Shares;WBIF
2058;WBI Largecap Growth Shares;WBIG
2059;WBI High Income Shares;WBIH
2060;WBI Income Shares;WBII
2061;WBI Largecap Select Shares;WBIL
2062;WBI Rotation Shares;WBIR
2063;WBI Largecap Yield Shares;WBIY
2064;Wisdomtree Icbccs S& P China 500 Fund;WCHN
2065;S&P Global Dividend SPDR;WDIV
2066;Direxion Regional Banks Bear 3X;WDRW
2067;Wear ETF;WEAR
2068;Teucrium Wheat;WEAT
2069;Grains Pure Beta ETN Ipath;WEET
2070;Wisdomtree US Export and Multinational Fund;WEXP
2071;Wisdomtree US Hi Yld Corp Bond Fundamental;WFHY
2072;Wisdomtree US Corp Bond Fundamental;WFIG
2073;Barclays Women In Leadership ETF;WIL
2074;DB Intl Govt Infl-Protected Bond SPDR;WIP
2075;Affinity World Leaders Equity ETF ETF;WLDR
2076;Microcap ETF Wilshire;WMCR
2077;Mstar Wide Moat Focus ETN Elements;WMW
2078;S&P Dev Ex-US Property Ishares;WPS
2079;US REIT ETF Wilshire;WREI
2080;Western Copper Corp;WRN
2081;Spirited Funds/Etfmg Whiskey & Spirits ETF;WSKY
2082;Crude Daily -3X Inverse Proshares;WTID
2083;Crude Daily 3X Long Proshares;WTIU
2084;Wisdomtree Managed Futures Strategy Fund;WTMF
2085;Summit Water Infrastructure Multifactor ETF;WTRX
2086;Wireless Telecom Group Inc;WTT
2087;Wisdomtree US Domestic Economy Fund;WUSA
2088;CDS Short N Amer HY Credit Proshares;WYDE
2089;Widepoint Corp;WYY
2090;S&P Aerospace & Defense SPDR;XAR
2091;S&P Biotech SPDR;XBI
2092;Columbia EM Core Ex-China ETF;XCEM
2093;U.S. Equity Ex-Dividend Fund Series 2027 Shares;XDIV
2094;S&P Oil & Gas Eqpt & Services SPDR;XES
2095;S&P Homebuilders SPDR;XHB
2096;S&P Healthcare Equipment SPDR;XHE
2097;S&P Healthcare Services SPDR;XHS
2098;China A Shares IMI MSCI ETF SPDR;XINA
2099;Factset Innovative Technology SPDR;XITK
2100;Velocity VIX Short Vol Hedged;XIVH
2101;SPDR Kensho Future Security ETF;XKFS
2102;SPDR Kensho Intelligent Structures ETF;XKII
2103;SPDR Kensho Smart Mobility ETF;XKST
2104;S&P 500 Materials Sector SPDR;XLB
2105;S&P 500 Energy Sector SPDR;XLE
2106;S&P 500 Financials Sector SPDR;XLF
2107;Russell Top 50 Guggenheim;XLG
2108;S&P 500 Industrial Sector SPDR;XLI
2109;S&P 500 Info Tech Sector SPDR;XLK
2110;S&P 500 Cons Staples Sector SPDR;XLP
2111;S&P 500 Real Estate Sector SPDR;XLRE
2112;S&P 500 Utilities Sector SPDR;XLU
2113;S&P 500 Healthcare Sector SPDR;XLV
2114;S&P 500 Cons Disc Sector SPDR;XLY
2115;S&P Metals & Mining SPDR;XME
2116;S&P Midcap Low Vol Portfolio PS;XMLV
2117;CEF Municipal Income ETF Vaneck;XMPT
2118;Wisdomtree Global Ex-Mexico Equity Fund;XMX
2119;SPDR Series Trust;XNTK
2120;China Xiniya Fashion;XNY
2121;S&P Oil & Gas Expl & Prod SPDR;XOP
2122;S&P Pharmaceuticals SPDR;XPH
2123;Solitario Exploration & Royalty Corp;XPL
2124;Ultra FTSE China 25 Proshares;XPP
2125;S&P 500 Ex-Rate Low Vol ETF PS;XRLV
2126;S&P Retail SPDR;XRT
2127;S&P Semiconductor SPDR;XSD
2128;S&P Smallcap Hi Div Low Vol Portolio PS;XSHD
2129;S&P Smallcap Qlty Portfolio PS;XSHQ
2130;S&P Smallcap Low Vol Portfolio PS;XSLV
2131;Wisdomtree EM Ex-Soe Fund;XSOE
2132;S&P Software & Srvs ETF SPDR;XSW
2133;S&P Tech Hardware Et SPDR;XTH
2134;S&P 500 Telecom Sector SPDR;XTL
2135;S&P Transportation SPDR;XTN
2136;Xtant Medical Holdings Inc;XTNT
2137;Quantx Dynamic Beta US Equity ETF;XUSA
2138;S&P 500 Dynamic VIX ETN Ipath;XVZ
2139;S&P Internet ETF SPDR;XWEB
2140;22nd Century Group Inc;XXII
2141;S&P 500 VIX Inv S/T Fut ETN Ipath;XXV
2142;Direxion FTSE China Bear 3X;YANG
2143;China All-Cap Guggenheim;YAO
2144;Ultra Yen Proshares;YCL
2145;Ultrashort Yen Proshares;YCS
2146;Amplify Yieldshares Senior Loan & Income ETF;YESR
2147;Direxion FTSE China Bull 3X;YINN
2148;Principal Edge Active Income ETF;YLD
2149;High Income Infrastructure MLP Fund Vaneck;YMLI
2150;High Income MLP ETF Yorkville;YMLP
2151;Yuma Energy Inc;YUMA
2152;China 25 Short Proshares;YXI
2153;Yieldshares High Income ETF;YYY
2154;Bats Bzx Exchange Test Issue;ZBZX
2155;Zedge Inc Class B;ZDGE
2156;Direxion Zacks MLP High Income ETF;ZMLP
2157;Zomedica Pharmaceuticals Corp;ZOM
2158;25+ Year Zero Cpn U.S. Trsy Idx ETF Pimco;ZROZ
2159;Ultrashort Silver Proshares;ZSL
2160;NYSE Arca Test Stock;ZVV
